,Substrate,control_mean,AZ20_mean,AZ20_fold_change,AZ20_p-value,AZ20_ctrlCV,AZ20_treatCV,Phosphosite,Corrected P-Value,Hypothesis Rejected?,-Log10 Corrected P-Value
4518,FRMD4B,75868368.25,37732586.92,0.49734280299999994,0.115205999,0.24810949699999998,0.80945261,S662,0.6743453913682634,False,0.17111760621794353
8013,NCOA2,1499772315.0,1092880002.0,0.728697277,0.37536942100000004,0.14844268800000002,0.642066504,S565,0.674352610610805,False,0.17111295687881092
9587,POLA2,605911391.8,1051887750.0,1.736042207,0.0032692629999999997,0.109755961,0.142278521,S141,0.674352610610805,False,0.17111295687881092
6332,KRT19,1420676509.0,1440807175.0,1.014169774,0.905109125,0.104121428,0.165350024,S395,0.6747165003292914,False,0.1708786689549216
10767,RBM39,6679089035.0,6457079828.0,0.966760556,0.8533372909999999,0.240334703,0.18281736199999998,S129,0.6751453533509131,False,0.1706027170023624
7487,MKNK2,424914267.5,334776383.2,0.787868068,0.529403563,0.484492972,0.332083435,S437,0.6751453533509131,False,0.1706027170023624
63,ABR,34432377.26,28400678.26,0.8248247870000001,0.7938900170000001,0.682261748,1.062680173,S53,0.6756108921973559,False,0.17030335734988128
6787,LUZP1,28038494.57,38626873.96,1.377637229,0.474962418,0.811954051,0.202255145,S611,0.6759382435021236,False,0.17009298117586105
10895,RFFL,1534186940.0,2124285733.0,1.384632914,0.47539481200000006,0.64747849,0.42530996600000004,S226,0.6759382435021236,False,0.17009298117586105
4326,FBXO42,32513064.22,52250532.73,1.607062699,0.649122784,1.114234553,1.177991725,S488,0.6759382435021236,False,0.17009298117586105
5135,HECTD1,2901930579.0,3107106271.0,1.070703171,0.560199252,0.19406494100000002,0.039556876,None,0.6760344891652257,False,0.1700311471470334
3022,DDA1,412240225.8,584496506.8,1.41785413,0.05043827,0.287719093,0.050682921,S95,0.6760344891652257,False,0.1700311471470334
9986,PRPF4B,4478807715.0,5102734435.0,1.139306432,0.223830395,0.154036864,0.078127591,S294,0.6760344891652257,False,0.1700311471470334
2858,CTSD,43499080.24,25950603.72,0.596578217,0.6448396989999999,1.003740674,1.732050808,M219,0.6760344891652257,False,0.1700311471470334
1457,BRPF1,16256095.91,10098482.34,0.62121203,0.75855033,1.732050808,1.732050808,T858,0.6760480361438,False,0.1700224444562858
10326,PXN,919542952.1,1035941706.0,1.12658327,0.105740117,0.093022054,0.060344972999999996,S119,0.6760480361438,False,0.1700224444562858
11656,SCRIB,368141155.6,549640479.4,1.493015576,0.029451592999999998,0.232370897,0.127474414,T826,0.6762496684143621,False,0.1698929348330239
3341,DOCK5,746948339.8,968848106.1,1.297075118,0.077557671,0.210258184,0.09228321699999999,T1786,0.6762695103023985,False,0.1698801923556957
11223,RPS14,2137265505.0,1583680298.0,0.740984353,0.081546538,0.20027769899999998,0.10405818,None,0.6762695103023985,False,0.1698801923556957
659,APRT,365724736.0,380144488.7,1.039427885,0.77372986,0.146369413,0.16698158400000002,S30,0.6762695103023985,False,0.1698801923556957
4863,GPI,525812595.7,524733272.7,0.9979473240000001,0.996820247,0.631495834,0.57889061,T109,0.6762695103023985,False,0.1698801923556957
3675,EIF4B,1355991224.0,1373499951.0,1.012912124,0.940694281,0.096163401,0.26834914,S207,0.6762695103023985,False,0.1698801923556957
3674,EIF4B,355505805.5,255502674.1,0.718701833,0.656498072,0.8662160859999999,0.805156979,None,0.6762695103023985,False,0.1698801923556957
8944,PCF11,327773059.8,615914931.4,1.87908955,0.099528238,0.6224902489999999,0.252064574,S705,0.6762695103023985,False,0.1698801923556957
7510,MLXIPL,383245989.9,203266782.6,0.530382021,0.528062887,1.000757207,1.298630656,S631,0.6762695103023985,False,0.1698801923556957
3676,EIF4B,172987233.3,157504188.1,0.9104960240000001,0.52342909,0.211226323,0.096784161,S219,0.6762695103023985,False,0.1698801923556957
3342,DOCK6,508597949.0,756047238.7,1.486532221,0.17407779899999998,0.23267578,0.332719873,S1230,0.6762695103023985,False,0.1698801923556957
10875,RERE,71959142.37,117673146.9,1.635277228,0.751592912,1.732050808,1.732050808,S1113,0.676477090862069,False,0.169746906354836
11807,SF3B1,214341125.6,189738766.7,0.885218672,0.242491874,0.099094192,0.132227226,M126,0.6767156761208275,False,0.16959376296692535
3356,DOCK8,50680621.54,68418398.93,1.349991315,0.358981248,0.40436422,0.338684715,S451,0.677287952218452,False,0.1692266496728088
11439,RUVBL1,57682993.78,65922688.03,1.142844428,0.7893826620000001,0.494289825,0.64318092,None,0.677287952218452,False,0.1692266496728088
6144,KIF1A,1976560923.0,1977351911.0,1.000400184,0.9984410429999999,0.104587137,0.323740659,S1337,0.677287952218452,False,0.1692266496728088
3701,EIF4EBP2,2120558985.0,263903434.7,0.12444993800000001,3.26e-05,0.134481346,0.21729342399999999,T46,0.677287952218452,False,0.1692266496728088
421,AKR1A1,220204153.6,225348593.0,1.023362136,0.983662785,1.5774128440000001,1.027498077,S268,0.677287952218452,False,0.1692266496728088
8915,PCBP2,1477726.856,23604019.78,15.97319537,0.157742019,1.732050808,1.000349987,M74,0.677287952218452,False,0.1692266496728088
2282,CEP170,157834890.7,25325819.58,0.160457675,0.208835849,1.028366414,0.60374931,S958,0.677287952218452,False,0.1692266496728088
7711,MTMR3,4704874445.0,6586129070.0,1.3998522480000002,0.001017165,0.072940832,0.064987349,S361,0.677287952218452,False,0.1692266496728088
9968,PRPF38B,469553329.9,647235332.3,1.378406437,0.002683461,0.05528874,0.088142161,S5,0.677287952218452,False,0.1692266496728088
5604,IGF2BP1,91647731.56,27999295.2,0.30550996399999997,0.277132275,0.9505982390000001,1.0827146159999999,S173,0.677287952218452,False,0.1692266496728088
4592,G3BP1,541467200.0,318915346.4,0.588983684,0.144140596,0.40628774,0.20578979999999997,None,0.6773386544472738,False,0.16919413931445695
6255,KMT2D,28041112.05,90315642.13,3.2208295430000002,0.502667631,0.9500859229999999,1.6490323690000002,S1307,0.6773386544472738,False,0.16919413931445695
8965,PCM1,1939388123.0,2214367517.0,1.141786675,0.028287362000000003,0.033295129,0.068930065,S65,0.6773386544472738,False,0.16919413931445695
7519,MMRN2,3298773554.0,2539730982.0,0.769901583,0.008589643000000001,0.068075858,0.10189872900000001,S562,0.6773386544472738,False,0.16919413931445695
6333,KRT2,78877677.15,98775084.74,1.25225651,0.601563715,0.7602203000000001,0.18027381899999997,None,0.6773386544472738,False,0.16919413931445695
8592,NUPL2,111274425.0,153043761.7,1.375372298,0.078675117,0.268029234,0.10914594400000001,S106,0.6773386544472738,False,0.16919413931445695
1205,BAZ1B,443060049.9,647782700.5,1.462065245,0.02539104,0.08372577099999999,0.176055815,S204,0.6774706537216495,False,0.16910951256099088
3536,EEF1A1P5,84702017.88,173253654.9,2.045448966,0.425566971,1.045466241,0.900990385,M276,0.677550813132532,False,0.16905812918336766
4989,GTF3C4,1710660909.0,2004611443.0,1.1718344840000001,0.335659881,0.16372509400000002,0.198456705,S611,0.677550813132532,False,0.16905812918336766
9292,PHLPP1,282101600.0,94377269.3,0.334550635,0.042368388,0.15175793099999998,1.261786731,S190,0.677550813132532,False,0.16905812918336766
2806,CTAGE5,1185245368.0,1309613884.0,1.104930607,0.592292111,0.191192279,0.233856935,S594,0.6777660377432939,False,0.16892019706579825
8934,PCDHA2,156654629.0,310144496.2,1.97979784,0.502303979,1.052963646,1.077152865,S3,0.6777660377432939,False,0.16892019706579825
8938,PCDHGA9,315935.797,12815612.67,40.56397784,0.11685997699999999,1.732050808,0.921755619,None,0.6777660377432939,False,0.16892019706579825
10079,PRRC2C,476387814.9,541631037.1,1.136954011,0.5842254339999999,0.072777921,0.35518009700000003,S2013,0.6777660377432939,False,0.16892019706579825
8933,PCDH7,8864148.394,44582792.04,5.029562915,0.186275778,1.732050808,0.8639108529999999,S974,0.6777660377432939,False,0.16892019706579825
1529,C11orf96,62655608.31,127015550.1,2.0272016109999997,0.276731747,0.6964562240000001,0.648272443,S399,0.6778770629331047,False,0.16884906089821725
11595,SCAF11,310203533.7,286094864.3,0.9222811259999999,0.7151168609999999,0.247071777,0.27142713,S608,0.6779087861040823,False,0.16882873733735934
10315,PVRL1_HUMAN,9155833.412,9367211.488,1.023086711,0.9546662690000001,0.594504516,0.31190074,S390,0.6779087861040823,False,0.16882873733735934
9827,PPRC1,57494586.98,19007110.48,0.330589565,0.35817089700000004,1.112719993,1.047107355,S1413,0.6779087861040823,False,0.16882873733735934
4568,FUS,6128082593.0,5584477956.0,0.911292867,0.268577298,0.121705114,0.035953907,None,0.6779087861040823,False,0.16882873733735934
519,ANKLE2,317050264.0,415490367.4,1.310487373,0.329204332,0.302383138,0.310065136,S896,0.6779568799051845,False,0.16879792768863852
2402,CHD3,8736848920.0,9936427019.0,1.137301001,0.64888814,0.31846720100000003,0.334882452,S1601,0.6779568799051845,False,0.16879792768863852
1582,C2CD3,70541860.15,139212746.1,1.973477107,0.388740601,1.1607450879999999,0.707029714,S2132,0.6779568799051845,False,0.16879792768863852
3628,EIF2B5,1862153057.0,2298359958.0,1.234248683,0.288278653,0.22303021899999997,0.216752273,S544,0.6779568799051845,False,0.16879792768863852
9784,PPP1R3D,3840604946.0,3995608902.0,1.040359255,0.965853295,1.193214842,0.975498139,S74,0.6783940050812325,False,0.16851799856331767
7794,MYH14,5522342.7,2998080.1410000003,0.542900052,0.701810307,1.732050808,1.732050808,S45,0.6783940050812325,False,0.16851799856331767
11781,SETD2,135398232.6,171978018.9,1.27016443,0.40420798,0.20608099,0.37724111899999996,S744,0.6783940050812325,False,0.16851799856331767
7813,MYO15B,129662706.1,103773583.2,0.800334856,0.865164997,1.373432811,1.732050808,None,0.6784173503727443,False,0.1685030536245946
6918,MAP1B,4731824.563999999,10014686.99,2.11645357,0.635782625,1.2653793359999999,1.732050808,S614,0.6784173503727443,False,0.1685030536245946
10743,RBM23,1592421000.0,1185111977.0,0.7442202640000001,0.196345541,0.11586389,0.37885139799999995,S142,0.6786225101623256,False,0.168371738741674
9616,POLR2A,1097447236.0,985352326.7,0.897858498,0.5541377160000001,0.203934749,0.217638265,Y1881,0.6786225101623256,False,0.168371738741674
9257,PHF6,72031865.07,20172109.46,0.280044248,0.176972527,0.6552107110000001,1.732050808,S199,0.6786225101623256,False,0.168371738741674
9553,PNN,41230828154.0,56942685377.0,1.3810706190000002,0.011486151000000002,0.054291868,0.127137318,S100,0.6786225101623256,False,0.168371738741674
6075,KIAA1217,3919514.0089999996,19898512.18,5.076780471,0.20038908600000002,1.5380987659999998,0.9183306729999999,S169,0.6786225101623256,False,0.168371738741674
2621,CNTN5,2405995745.0,3661309801.0,1.5217440880000002,0.090500228,0.127595189,0.28250474600000003,None,0.6786225101623256,False,0.168371738741674
7726,MTPAP,181336572.0,195217192.3,1.076546171,0.8921228259999999,0.69138855,0.5876118579999999,None,0.6786225101623256,False,0.168371738741674
3565,EEF2,2935668344.0,9398134520.0,3.2013611280000003,0.002390284,0.224674508,0.22635047100000003,T57,0.6786225101623256,False,0.168371738741674
170,ADAMTSL3,4809087692.0,6891220854.0,1.432958036,0.000546338,0.032291582,0.075061776,Y60,0.6786225101623256,False,0.168371738741674
5439,HRNR,32544414868.0,45327574608.0,1.3927911990000001,0.009076479,0.129472696,0.089286566,S160,0.6786225101623256,False,0.168371738741674
1919,CCM2,865902248.3,1014826588.0,1.171987473,0.12157768,0.10317458199999999,0.110185481,S384,0.6786225101623256,False,0.168371738741674
9617,POLR2E,23072997.93,38533192.01,1.6700557130000002,0.293066672,0.9325818509999999,0.227896723,None,0.6786225101623256,False,0.168371738741674
2424,CHD7,156655902.7,71502901.18,0.456432857,0.037045813,0.206831302,0.625829519,S1874,0.6786225101623256,False,0.168371738741674
9554,PNN,303586375.7,252597686.1,0.832045528,0.45436211600000004,0.167019151,0.38838105,S347,0.6786225101623256,False,0.168371738741674
10610,RASL11A,3162781495.0,4967405501.0,1.570581309,0.000672929,0.10547476,0.071336176,S41,0.6786225101623256,False,0.168371738741674
6596,LINC00346,6724962193.0,1902754736.0,0.282939098,0.003537218,0.10176250099999999,0.87480217,S150,0.6786225101623256,False,0.168371738741674
11771,SETD1A,1906848088.0,1967339240.0,1.03172311,0.8626184579999999,0.226457765,0.196898567,T540,0.6786225101623256,False,0.168371738741674
40,ABCF1,3729907419.0,5887468909.0,1.578449073,0.024748957999999998,0.184788832,0.17824354399999998,T108,0.6792121252427952,False,0.1679945697030997
10030,PRR5,32168912.31,53299154.97,1.6568528790000001,0.190797611,0.554814178,0.32364924,M10,0.679260165247212,False,0.1679638535685365
2925,DAB2IP,184079475.2,297847830.4,1.618039328,0.045685714,0.179709144,0.238631753,S747,0.6795258822927998,False,0.1677939968816411
3285,DNAJC2,76346737.61,364555773.4,4.775001327,0.147048201,1.732050808,0.738318665,S47,0.6795258822927998,False,0.1677939968816411
8924,PCDH1,963622702.8,930969768.9,0.9661144,0.8943769,0.39293395700000006,0.164250881,S962,0.6795258822927998,False,0.1677939968816411
964,ASTN1,219744252.0,358908800.3,1.633302337,0.087564269,0.41694259100000003,0.208133719,S376,0.6795258822927998,False,0.1677939968816411
3632,EIF2S3L,116327463.7,33917585.81,0.29156989,0.29419538100000003,0.983311347,1.426764485,None,0.6795258822927998,False,0.1677939968816411
8500,NUMA1,254475969.8,567274929.8,2.229188595,0.011978649,0.417143438,0.19261319699999999,S1887,0.6795258822927998,False,0.1677939968816411
8578,NUP93,2097228289.0,1278289640.0,0.609513827,0.239518877,0.23388512399999997,0.7583687859999999,S767,0.6795258822927998,False,0.1677939968816411
8566,NUP35,765267610.4,1364703931.0,1.783302876,0.024529039,0.087161603,0.250281478,S55,0.6795258822927998,False,0.1677939968816411
6572,LIMD1,853083857.6,1035919265.0,1.2143229009999998,0.280586026,0.297206893,0.081090717,S277,0.6795258822927998,False,0.1677939968816411
10062,PRRC2B,151184777.7,156244984.6,1.033470347,0.95464651,0.654064734,0.7032653179999999,S2163,0.6795258822927998,False,0.1677939968816411
3160,DGCR8,8847931.322999999,8027084.47,0.9072272579999999,0.934167449,1.005796302,1.732050808,S271,0.6795258822927998,False,0.1677939968816411
3167,DGKH,406948898.1,264412727.5,0.649744301,0.056035484,0.163562845,0.304508685,S56,0.6795258822927998,False,0.1677939968816411
11669,SEC14L1,55862142.73,31969428.2,0.572291478,0.368754725,0.732719737,0.368320479,T234,0.6799977625824837,False,0.16749251626388081
5341,HNRNPA3,796506744.7,514068598.5,0.645403949,0.17894188,0.40164352200000003,0.062311653,None,0.6800178144922792,False,0.16747970989030211
4190,FAM171A1,210216404.9,285495129.2,1.3581010930000001,0.7718063759999999,0.992694003,1.3157177979999999,S824,0.6800178144922792,False,0.16747970989030211
4278,FAM83H,286217831.5,495466155.2,1.731080669,0.28040538800000003,0.280146513,0.5950883029999999,S945,0.6802212104877334,False,0.1673498301301965
11120,RPL21,223244332.4,63536910.25,0.284607047,0.211986427,0.8553573879999999,0.827250508,None,0.6802212104877334,False,0.1673498301301965
11722,SENP1,6668618139.0,8281220730.0,1.241819603,0.243545208,0.321049774,0.034637451,S170,0.6805453920921013,False,0.16714290223483497
9035,PDE8A,10154523876.0,8080938196.0,0.795796858,0.203678345,0.089378427,0.290666368,S457,0.6807164883279372,False,0.16703372977866318
582,ANP32B,716531252.8,833072736.4,1.162646756,0.537098674,0.385468254,0.164816248,None,0.6807164883279372,False,0.16703372977866318
9034,PDE7B,912018230.9,1018218224.0,1.116445033,0.508496315,0.277070726,0.066910754,S74,0.6807164883279372,False,0.16703372977866318
10803,RBMXL1,145777119.7,224558440.8,1.540423087,0.217457005,0.637588279,0.152316904,S88,0.6807212563053329,False,0.16703068783821315
7511,MMAA,59889915.01,4162716.935,0.069506142,0.11155999999999999,0.863523808,0.5897723420000001,None,0.6807212563053329,False,0.16703068783821315
9461,PLEKHA5,556548757.6,883447520.9,1.587367699,0.309778667,0.6903483159999999,0.38035788299999995,S140,0.680757189914041,False,0.16700776310073565
7890,NADK,524443766.6,376471939.7,0.717849965,0.075969181,0.16466002300000002,0.220053403,S64,0.680757189914041,False,0.16700776310073565
11249,RPS27A,49430870.9,34481094.76,0.697561951,0.52287549,0.646463551,0.605720629,S57,0.680757189914041,False,0.16700776310073565
6227,KLK11,18302346.23,14655787.62,0.800760046,0.812120872,0.9031290940000001,1.318478279,None,0.680757189914041,False,0.16700776310073565
4364,FGD5,66884068.6,23102905.53,0.345417168,0.43077221299999996,1.20186832,1.732050808,S699,0.680757189914041,False,0.16700776310073565
6977,MAP3K7,1842585966.0,2377582027.0,1.290350665,0.245810306,0.03273744,0.301979872,S439,0.680757189914041,False,0.16700776310073565
11731,SENP6,136662527.7,45878010.95,0.33570293,0.053242448,0.296135937,1.122523012,S221,0.680757189914041,False,0.16700776310073565
7070,MAPT,920137587.7,761299033.2,0.827375214,0.162226224,0.136519002,0.155642423,S721,0.680757189914041,False,0.16700776310073565
710,ARHGAP11A,1776223716.0,2186897267.0,1.231205984,0.14908501300000002,0.135918636,0.162651143,S285,0.680757189914041,False,0.16700776310073565
7312,MEPCE,3454744549.0,6755476601.0,1.955420004,0.000345505,0.098093557,0.105103865,S217,0.680757189914041,False,0.16700776310073565
1024,ATN1,800405823.1,876747069.0,1.0953781740000001,0.615516095,0.23774632899999998,0.184497926,S34,0.680757189914041,False,0.16700776310073565
798,ARHGEF11,1630399909.0,1489756892.0,0.913737105,0.38181043600000003,0.126702289,0.10393871699999999,S1413,0.680757189914041,False,0.16700776310073565
7605,MROH6,20575625940.0,19907270831.0,0.967517143,0.66851589,0.093370837,0.08594177300000001,S9,0.680757189914041,False,0.16700776310073565
8652,ORC2,4075369529.0,5350112462.0,1.312791987,0.000845174,0.052248357999999995,0.053992788,T226,0.680757189914041,False,0.16700776310073565
